timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,LAZY_UPDATE,BREAKWATER_TRACK_CREDIT,LOAD_SHEDDING,LATENCY_THRESHOLD,DAGOR_UMAX,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,RATE_LIMITING,DAGOR_ALPHA,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_B,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATER_SLO,BREAKWATERD_A,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,DAGOR_QUEUING_THRESHOLD,DAGOR_BETA,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_RTT,INTERCEPT,PRICE_UPDATE_RATE,BREAKWATER_LOAD_SHEDDING
0610_1833,motivate-get,breakwater,26000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0610_1833.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_1132,motivate-set,breakwaterd,10000,3462.365885798915,3462.365885798915,42.82523906,35.6536469,24.933834,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-10000-0610_1132.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0526,motivate-get,charon,20000,8867.702778360012,8749.858192658916,47.10613407999998,20.80985099999999,7.300229,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0610_0526.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0442,motivate-get,charon,20000,7934.747137167079,7916.924531096453,28.696916100000028,17.81784525,6.534212,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0610_0442.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0611_0018,motivate-get,dagor,18000,7905.300683391413,7560.493704448872,59.36474889000012,38.442313399999996,8.677502,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0611_0018.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1855,motivate-set,breakwaterd,16000,6375.712974630411,6294.512520152384,135.3730681,95.30286219999999,39.623378,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-16000-0610_1855.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_2231,motivate-set,dagor,26000,10287.888140933903,9962.78471987597,221.71075878999997,107.70597659999993,40.424558000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0610_2231.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0405,motivate-get,charon,26000,5760.583408267313,3771.843283626773,994.4781913099994,668.7624421999988,26.356232499999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0610_0405.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1252,motivate-set,breakwaterd,22000,5626.191223437502,5612.515010909565,109.56623496,84.780357,39.919286,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-22000-0610_1252.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0055,motivate-get,breakwater,28000,8191.25504822378,2662.7906643342367,814.9857952299993,521.1342399499998,61.1569205,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-28000-0610_0055.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0036,motivate-set,charon,20000,3911.442647203337,3911.442647203337,45.01007415999994,36.9022376,25.672329,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-20000-0610_0036.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1404,motivate-set,dagor,30000,18449.181067483045,4280.914422304256,996.5513939,937.4515624,419.201721,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1404.json,0,false,false,true,100us,15,10ms,0.02,0.001,1000us,10ms,12500us,true,4.211076250050522,step,10ms,0.02,2868us,12500us,0.001,false,400,true,107099us,2.873668590451506,400,1000us,dagor,10ms,true
0610_0411,motivate-get,breakwater,14000,12233.447528669203,12189.081960888583,30.28996838999999,20.341628449999998,7.0297765,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-14000-0610_0411.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_2154,motivate-get,charon,10000,3083.9392221852954,3083.9392221852954,11.043607560000007,7.348304399999999,5.238958,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-10000-0610_2154.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_2158,motivate-get,charon,16000,12690.529689403806,12467.032050667109,44.688212490000005,29.80545969999999,8.9378565,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0610_2158.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0611_0012,motivate-get,breakwater,30000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0611_0012.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_0540,motivate-set,breakwater,20000,6859.771822326753,6824.881342027435,114.78261131000092,80.73498454999996,33.0372165,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-20000-0610_0540.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1948,motivate-set,breakwaterd,12000,4793.429931389731,4793.429931389731,62.639253999999994,45.643598,25.641448,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-12000-0610_1948.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0448,motivate-get,charon,30000,6620.556302039327,5478.901390941202,908.151285040003,215.65388359999943,15.97093,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_0448.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1953,motivate-get,breakwaterd,20000,11778.816019541951,1815.850362724864,749.5733477199983,223.25390899999977,85.2144,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-20000-0610_1953.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_1908,motivate-get,charon,14000,12092.060401902043,12034.06882579106,35.145310249999994,24.274709,7.9404509999999995,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-14000-0610_1908.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0346,motivate-set,dagor,18000,5911.986234208374,5911.986234208374,50.963524209999996,40.31873629999999,25.8941755,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-18000-0610_0346.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0100,motivate-set,dagor,14000,3960.149593705063,3960.149593705063,48.97596576000002,40.231284300000006,25.963833,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-14000-0610_0100.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1914,motivate-set,charon,24000,5728.243351523791,5728.243351523791,54.77405607999999,43.4498136,28.073184,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-24000-0610_1914.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0432,motivate-set,dagor,26000,10137.28417190179,8151.846856220269,584.5013972400014,404.33426704999994,56.677944,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0610_0432.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1924,motivate-get,breakwater,18000,654.7571826807593,369.9036774513729,175.59430375999997,99.86610499999999,36.311831,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0610_1924.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_2147,motivate-set,breakwaterd,22000,6739.717350649827,6318.220762940031,202.34441195999966,136.41056099999997,50.5309775,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-22000-0610_2147.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_1153,motivate-set,breakwaterd,20000,6146.534716019303,6122.2349098710065,118.45153192000012,84.40357709999998,40.723593,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-20000-0610_1153.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_2011,motivate-set,charon,26000,7682.070668106774,7645.222066120401,110.40606780000005,71.787467,32.545294,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0610_2011.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0040,motivate-set,charon,26000,3317.759145940535,3317.759145940535,54.17742442999997,42.18088929999999,26.92968,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0610_0040.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0419,motivate-set,breakwater,26000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0610_0419.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0250,motivate-set,breakwater,16000,4477.4848670900565,4477.383751829175,68.3580396,52.297468,29.135996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-16000-0610_0250.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1224,motivate-set,breakwaterd,24000,6110.599457912296,5975.44091562998,147.43386099999998,104.88100359999997,44.071009,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-24000-0610_1224.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_1435,motivate-set,dagor,30000,23247.939499416203,16168.577009381468,738.21800667,487.9468085999999,95.8363565,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1435.json,0,false,false,true,100us,5,10ms,0.02,0.001,1000us,10ms,12500us,true,0.0,step,10ms,0.02,20000us,12500us,0.001,false,400,true,117592us,3.0,400,1000us,dagor,10ms,true
0610_2001,motivate-get,charon,10000,7888.207622005133,7888.1054643225025,19.192219700000006,12.57943775,5.6178360000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-10000-0610_2001.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_2127,motivate-set,dagor,12000,2002.765859366689,2002.765859366689,38.51757676,32.69451664999997,24.721379499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0610_2127.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2107,motivate-get,charon,24000,8496.462961559233,4539.779092151795,2063.380823500001,821.9506308999995,36.340219,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-24000-0610_2107.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0059,motivate-set,dagor,12000,56.610161188541,56.610161188541,52.043096559999995,45.14163859999999,28.093243,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0610_0059.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2118,motivate-set,breakwater,20000,5257.991447878388,5257.379970571635,88.12549412000004,65.77244259999999,34.004676,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-20000-0610_2118.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_1148,motivate-get,breakwaterd,12000,9809.405078787471,9725.06833216426,38.710616000000044,25.1789559,9.260683,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-12000-0610_1148.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0555,motivate-set,dagor,22000,4707.471670913726,4691.96006022131,105.17008230000012,74.75073125,32.669634,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0610_0555.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1645,motivate-set,breakwater,30000,22485.259000702197,7393.566880742057,948.41674506,798.7491908499992,251.4698275,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1645.json,0,false,false,true,100us,20,10000us,0.02,30.0,1000us,10ms,12500us,true,0.05,step,10ms,10.0,10ms,50000us,0.001,false,1,true,2ms,0.01,400,41491us,breakwater,10ms,true
0610_2128,motivate-get,dagor,14000,1811.7512821124417,1808.9872813995344,25.310954289999945,14.720055549999966,5.6943,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-14000-0610_2128.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1246,motivate-get,breakwaterd,12000,10270.962355450683,10195.719074782555,38.073498,25.679105500000002,8.526114499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-12000-0610_1246.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0613,motivate-get,charon,30000,4651.926480716366,2947.2379221644824,997.5030784999999,698.1566465000001,27.509061,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_0613.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1843,motivate-set,dagor,20000,4577.508238055959,4577.508238055959,70.44734292,56.1192207,29.581553,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0610_1843.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
